,Province_State,Confirmed,Deaths,Recovered,Active,ISO3,Date
49152,Delaware,141323,2045,,,USA,21.10.2021
49153,Diamond Princess,49,0,,,USA,21.10.2021
49154,District of Columbia,63474,1186,,,USA,21.10.2021
49155,Florida,3664097,58608,,,USA,21.10.2021
49156,Georgia,1623863,28344,,,USA,21.10.2021
49157,Grand Princess,103,3,,,USA,21.10.2021
49158,Guam,17379,226,,,GUM,21.10.2021
49159,Hawaii,82886,880,,,USA,21.10.2021
49160,Idaho,282798,3377,,,USA,21.10.2021
49161,Illinois,1677952,28380,,,USA,21.10.2021
49162,Indiana,1008708,16449,,,USA,21.10.2021
49163,Iowa,476426,6848,,,USA,21.10.2021
49164,Kansas,427538,6189,,,USA,21.10.2021
49165,Kentucky,732518,9530,,,USA,21.10.2021
49166,Louisiana,754950,14446,,,USA,21.10.2021
49167,Maine,99807,1113,,,USA,21.10.2021
49168,Maryland,553593,10771,,,USA,21.10.2021
49169,Massachusetts,841198,15403,,,USA,21.10.2021
49170,Michigan,1237845,23173,,,USA,21.10.2021
49171,Minnesota,768112,8639,,,USA,21.10.2021
49172,Mississippi,500709,9977,,,USA,21.10.2021
49173,Missouri,850689,12438,,,USA,21.10.2021
49174,Montana,169489,2239,,,USA,21.10.2021
49175,Nebraska,278976,2928,,,USA,21.10.2021
49176,Nevada,434163,7512,,,USA,21.10.2021
49177,New Hampshire,131255,1539,,,USA,21.10.2021
49178,New Jersey,1185863,27805,,,USA,21.10.2021
49179,New Mexico,267909,4973,,,USA,21.10.2021
49180,New York,2523560,56130,,,USA,21.10.2021
49181,North Carolina,1460801,17696,,,USA,21.10.2021
49182,North Dakota,143815,1737,,,USA,21.10.2021
49183,Northern Mariana Islands,289,3,,,MNP,21.10.2021
49184,Ohio,1511760,25391,,,USA,21.10.2021
49185,Oklahoma,637908,10540,,,USA,21.10.2021
49186,Oregon,356061,4275,,,USA,21.10.2021
49187,Pennsylvania,1541023,30815,,,USA,21.10.2021
49188,Puerto Rico,184284,3215,,,PRI,21.10.2021
49189,Rhode Island,177804,2871,,,USA,21.10.2021
49190,South Carolina,890003,13412,,,USA,21.10.2021
49191,South Dakota,151971,2214,,,USA,21.10.2021
49192,Tennessee,1270549,16101,,,USA,21.10.2021
49193,Texas,4232676,69723,,,USA,21.10.2021
49194,Utah,537276,3118,,,USA,21.10.2021
49195,Vermont,38090,351,,,USA,21.10.2021
49196,Virgin Islands,7099,78,,,VIR,21.10.2021
49197,Virginia,913100,13624,,,USA,21.10.2021
49198,Washington,708032,8417,,,USA,21.10.2021
49199,West Virginia,264002,4238,,,USA,21.10.2021
49200,Wisconsin,865100,9226,,,USA,21.10.2021
49201,Wyoming,99662,1149,,,USA,21.10.2021
49202,Alabama,1531305,20533,,,USA,
49203,Alaska,299790,1393,,,USA,
49204,American Samoa,8251,34,,,ASM,
49205,Arizona,2283073,31514,,,USA,
49206,Arkansas,957541,12416,,,USA,
49207,California,11345331,96593,,,USA,
49208,Colorado,1667979,13387,,,USA,
49209,Connecticut,908510,11424,,,USA,
49210,Delaware,312019,3136,,,USA,
49211,Diamond Princess,49,0,,,USA,
49212,District of Columbia,169149,1392,,,USA,
49213,Florida,7192835,82176,,,USA,
49214,Georgia,2917301,40552,,,USA,
49215,Grand Princess,103,3,,,USA,
49216,Guam,58732,401,,,GUM,
49217,Hawaii,360490,1702,,,USA,
49218,Idaho,498808,5203,,,USA,
49219,Illinois,3796038,39899,,,USA,
49220,Indiana,1933102,24863,,,USA,
49221,Iowa,861010,10152,,,USA,
49222,Kansas,885255,9601,,,USA,
49223,Kentucky,1602636,17225,,,USA,
49224,Louisiana,1459866,18138,,,USA,
49225,Maine,295519,2634,,,USA,
49226,Maryland,1263279,15506,,,USA,
49227,Massachusetts,2078225,21923,,,USA,
49228,Michigan,2874009,39092,,,USA,
49229,Minnesota,1680916,13786,,,USA,
49230,Mississippi,931707,12965,,,USA,
49231,Missouri,1672369,21856,,,USA,
49232,Montana,313809,3569,,,USA,
49233,Nebraska,540345,4559,,,USA,
49234,Nevada,851300,11544,,,USA,
49235,New Hampshire,355434,2731,,,USA,
49236,New Jersey,2780054,34858,,,USA,
49237,New Mexico,624419,8620,,,USA,
49238,New York,6210334,72585,,,USA,
49239,North Carolina,3220858,26885,,,USA,
49240,North Dakota,272065,2387,,,USA,
49241,Northern Mariana Islands,13171,40,,,MNP,
49242,Ohio,3173375,40339,,,USA,
49243,Oklahoma,1205519,17048,,,USA,
49244,Oregon,905882,8645,,,USA,
49245,Pennsylvania,3291589,47582,,,USA,
49246,Puerto Rico,970438,5232,,,PRI,
49247,Rhode Island,430636,3686,,,USA,
49248,South Carolina,1718600,18527,,,USA,
49249,South Dakota,263468,3049,,,USA,
49250,Tennessee,2356649,28073,,,USA,
49251,Texas,8007108,90856,,,USA,
49252,Utah,1043353,5047,,,USA,
49253,Vermont,144346,734,,,USA,
49254,Virgin Islands,23283,123,,,VIR,
49255,Virginia,2110071,22108,,,USA,
49256,Washington,1832457,14516,,,USA,
49257,West Virginia,605830,7487,,,USA,
49258,Wisconsin,1888012,15398,,,USA,
49259,Wyoming,178032,1906,,,USA,
49260,Alabama,180437,2843,74439.0,103155.0,USA,22.10.2020
49261,Alaska,11888,68,6812.0,5008.0,USA,22.10.2020
49262,American Samoa,0,0,,,ASM,22.10.2020
49263,Arizona,234906,5859,39089.0,189958.0,USA,22.10.2020
49264,Arkansas,102798,1772,92288.0,8738.0,USA,22.10.2020
49265,California,898964,17193,,,USA,22.10.2020
49266,Colorado,103637,2349,7352.0,80672.0,USA,22.10.2020
49267,Connecticut,65373,4569,9800.0,51004.0,USA,22.10.2020
49268,Delaware,23528,701,12410.0,10417.0,USA,22.10.2020
49269,Diamond Princess,49,0,,,USA,22.10.2020
49270,District of Columbia,16537,642,12979.0,2916.0,USA,22.10.2020
49271,Florida,768091,16267,,,USA,22.10.2020
49272,Georgia,345535,7729,,,USA,22.10.2020
49273,Grand Princess,103,3,,,USA,22.10.2020
49274,Guam,4056,69,2471.0,1516.0,GUM,22.10.2020
49275,Hawaii,14335,206,11188.0,2941.0,USA,22.10.2020
49276,Idaho,56600,553,26916.0,29131.0,USA,22.10.2020
49277,Illinois,363740,9647,,,USA,22.10.2020
49278,Indiana,155246,4180,111792.0,39274.0,USA,22.10.2020
49279,Iowa,111733,1601,85697.0,24435.0,USA,22.10.2020
49280,Kansas,77732,954,2485.0,74293.0,USA,22.10.2020
49281,Kentucky,92299,1380,17627.0,73292.0,USA,22.10.2020
49282,Louisiana,178171,5799,165282.0,7090.0,USA,22.10.2020
49283,Maine,6063,146,5269.0,648.0,USA,22.10.2020
49284,Maryland,137979,4070,7999.0,125910.0,USA,22.10.2020
49285,Massachusetts,147215,8579,122856.0,14549.0,USA,22.10.2020
49286,Michigan,170076,7464,109539.0,53073.0,USA,22.10.2020
49287,Minnesota,128152,2354,113976.0,11822.0,USA,22.10.2020
49288,Mississippi,113081,3231,97675.0,12175.0,USA,22.10.2020
49289,Missouri,170873,2686,,,USA,22.10.2020
49290,Montana,25640,278,16266.0,9096.0,USA,22.10.2020
49291,Nebraska,61285,587,39905.0,20793.0,USA,22.10.2020
49292,Nevada,92853,1736,2346.0,88771.0,USA,22.10.2020
49293,New Hampshire,9994,470,8692.0,832.0,USA,22.10.2020
49294,New Jersey,233296,16263,36213.0,180820.0,USA,22.10.2020
49295,New Mexico,39377,953,20332.0,18092.0,USA,22.10.2020
49296,New York,493774,33443,78753.0,381578.0,USA,22.10.2020
49297,North Carolina,252992,4082,218541.0,30369.0,USA,22.10.2020
49298,North Dakota,35995,431,28271.0,6350.0,USA,22.10.2020
49299,Northern Mariana Islands,88,2,29.0,57.0,MNP,22.10.2020
49300,Ohio,190430,4988,155181.0,30261.0,USA,22.10.2020
49301,Oklahoma,112483,1221,96245.0,15017.0,USA,22.10.2020
49302,Oregon,40443,635,5870.0,33938.0,USA,22.10.2020
49303,Pennsylvania,193517,8577,148804.0,36136.0,USA,22.10.2020
49304,Puerto Rico,59037,783,26253.0,32001.0,PRI,22.10.2020
49305,Rhode Island,29594,1187,2595.0,25812.0,USA,22.10.2020
49306,South Carolina,167485,3755,84761.0,78969.0,USA,22.10.2020
49307,South Dakota,36017,347,26397.0,9273.0,USA,22.10.2020
49308,Tennessee,236633,3011,212555.0,21132.0,USA,22.10.2020
49309,Texas,874723,18015,744283.0,111613.0,USA,22.10.2020
49310,Utah,99549,563,73586.0,25400.0,USA,22.10.2020
49311,Vermont,1987,58,1718.0,211.0,USA,22.10.2020
49312,Virgin Islands,1343,21,1303.0,19.0,VIR,22.10.2020
49313,Virginia,170104,3524,19321.0,147259.0,USA,22.10.2020
49314,Washington,103379,2259,,,USA,22.10.2020
49315,West Virginia,21057,420,16166.0,4471.0,USA,22.10.2020
49316,Wisconsin,195823,1703,145509.0,48611.0,USA,22.10.2020
49317,Wyoming,10119,68,7220.0,2831.0,USA,22.10.2020
49318,Alabama,818652,15378,,,USA,22.10.2021
49319,Alaska,133272,698,,,USA,22.10.2021
49320,American Samoa,3,0,,,ASM,22.10.2021
49321,Arizona,1145196,20821,,,USA,22.10.2021
49322,Arkansas,509559,8255,,,USA,22.10.2021
49323,California,4864781,71281,,,USA,22.10.2021
49324,Colorado,734282,8591,,,USA,22.10.2021
49325,Connecticut,400226,8739,,,USA,22.10.2021
49326,Delaware,141717,2045,,,USA,22.10.2021
49327,Diamond Princess,49,0,,,USA,22.10.2021
49328,District of Columbia,63588,1186,,,USA,22.10.2021
49329,Florida,3678661,58803,,,USA,22.10.2021
49330,Georgia,1625399,28519,,,USA,22.10.2021
49331,Grand Princess,103,3,,,USA,22.10.2021
49332,Guam,17472,227,,,GUM,22.10.2021
49333,Hawaii,83020,883,,,USA,22.10.2021
49334,Idaho,284278,3403,,,USA,22.10.2021
49335,Illinois,1680922,28409,,,USA,22.10.2021
49336,Indiana,1010589,16470,,,USA,22.10.2021
49337,Iowa,476426,6848,,,USA,22.10.2021
49338,Kansas,429309,6215,,,USA,22.10.2021
49339,Kentucky,734137,9559,,,USA,22.10.2021
49340,Louisiana,755631,14462,,,USA,22.10.2021
49341,Maine,100382,1115,,,USA,22.10.2021
49342,Maryland,554456,10785,,,USA,22.10.2021
49343,Massachusetts,842652,15421,,,USA,22.10.2021
49344,Michigan,1247023,23309,,,USA,22.10.2021
49345,Minnesota,770246,8661,,,USA,22.10.2021
49346,Mississippi,501097,9990,,,USA,22.10.2021
49347,Missouri,851743,12449,,,USA,22.10.2021
49348,Montana,170567,2247,,,USA,22.10.2021
49349,Nebraska,278976,2938,,,USA,22.10.2021
49350,Nevada,434898,7522,,,USA,22.10.2021
49351,New Hampshire,131790,1543,,,USA,22.10.2021
49352,New Jersey,1187569,27828,,,USA,22.10.2021
49353,New Mexico,268891,4987,,,USA,22.10.2021
49354,New York,2527230,56169,,,USA,22.10.2021
49355,North Carolina,1463410,17765,,,USA,22.10.2021
49356,North Dakota,144283,1749,,,USA,22.10.2021
49357,Northern Mariana Islands,290,3,,,MNP,22.10.2021
49358,Ohio,1515838,25458,,,USA,22.10.2021
49359,Oklahoma,638957,10540,,,USA,22.10.2021
49360,Oregon,357526,4284,,,USA,22.10.2021
49361,Pennsylvania,1545668,30903,,,USA,22.10.2021
49362,Puerto Rico,184402,3219,,,PRI,22.10.2021
49363,Rhode Island,177998,2872,,,USA,22.10.2021
49364,South Carolina,891072,13472,,,USA,22.10.2021
49365,South Dakota,152308,2218,,,USA,22.10.2021
49366,Tennessee,1271885,16117,,,USA,22.10.2021
49367,Texas,4238148,69950,,,USA,22.10.2021
49368,Utah,538895,3128,,,USA,22.10.2021
49369,Vermont,38320,351,,,USA,22.10.2021
49370,Virgin Islands,7126,78,,,VIR,22.10.2021
49371,Virginia,914755,13668,,,USA,22.10.2021
49372,Washington,710511,8451,,,USA,22.10.2021
49373,West Virginia,265006,4263,,,USA,22.10.2021
49374,Wisconsin,867512,9259,,,USA,22.10.2021
49375,Wyoming,100174,1149,,,USA,22.10.2021
49376,Alabama,1531305,20533,,,USA,
49377,Alaska,299790,1393,,,USA,
49378,American Samoa,8251,34,,,ASM,
49379,Arizona,2283073,31514,,,USA,
49380,Arkansas,957818,12425,,,USA,
49381,California,11345451,96593,,,USA,
49382,Colorado,1667979,13387,,,USA,
49383,Connecticut,908943,11424,,,USA,
49384,Delaware,312019,3136,,,USA,
49385,Diamond Princess,49,0,,,USA,
49386,District of Columbia,169149,1392,,,USA,
49387,Florida,7192835,82176,,,USA,
49388,Georgia,2917301,40552,,,USA,
49389,Grand Princess,103,3,,,USA,
49390,Guam,58732,401,,,GUM,
49391,Hawaii,360490,1702,,,USA,
49392,Idaho,498808,5203,,,USA,
49393,Illinois,3796038,39899,,,USA,
49394,Indiana,1933102,24863,,,USA,
49395,Iowa,861010,10152,,,USA,
49396,Kansas,885255,9601,,,USA,
49397,Kentucky,1602636,17225,,,USA,
49398,Louisiana,1459866,18138,,,USA,
49399,Maine,295766,2635,,,USA,
49400,Maryland,1263279,15506,,,USA,
49401,Massachusetts,2078225,21923,,,USA,
49402,Michigan,2874009,39092,,,USA,
49403,Minnesota,1680916,13786,,,USA,
49404,Mississippi,931707,12965,,,USA,
49405,Missouri,1672369,21856,,,USA,
49406,Montana,313809,3569,,,USA,
49407,Nebraska,540345,4559,,,USA,
49408,Nevada,851300,11544,,,USA,
49409,New Hampshire,355434,2731,,,USA,
49410,New Jersey,2781700,34860,,,USA,
49411,New Mexico,624419,8620,,,USA,
49412,New York,6212702,72585,,,USA,
49413,North Carolina,3220858,26885,,,USA,
49414,North Dakota,272106,2387,,,USA,
49415,Northern Mariana Islands,13171,40,,,MNP,
49416,Ohio,3173375,40350,,,USA,
49417,Oklahoma,1205519,17048,,,USA,
49418,Oregon,905882,8645,,,USA,
49419,Pennsylvania,3291589,47582,,,USA,
49420,Puerto Rico,970438,5232,,,PRI,
49421,Rhode Island,430636,3686,,,USA,
49422,South Carolina,1718600,18527,,,USA,
49423,South Dakota,263468,3049,,,USA,
49424,Tennessee,2356992,28073,,,USA,
49425,Texas,8007121,90856,,,USA,
49426,Utah,1043353,5047,,,USA,
49427,Vermont,144346,734,,,USA,
49428,Virgin Islands,23283,123,,,VIR,
49429,Virginia,2110071,22108,,,USA,
49430,Washington,1832457,14516,,,USA,
49431,West Virginia,605830,7487,,,USA,
49432,Wisconsin,1888012,15398,,,USA,
49433,Wyoming,178032,1906,,,USA,
49434,Alabama,182567,2859,74439.0,105269.0,USA,23.10.2020
49435,Alaska,12167,68,6915.0,5184.0,USA,23.10.2020
49436,American Samoa,0,0,,,ASM,23.10.2020
49437,Arizona,235882,5865,39306.0,190711.0,USA,23.10.2020
49438,Arkansas,104135,1782,93215.0,9138.0,USA,23.10.2020
49439,California,905183,17237,,,USA,23.10.2020
49440,Colorado,105391,2371,7394.0,81967.0,USA,23.10.2020
49441,Connecticut,66052,4577,9800.0,51675.0,USA,23.10.2020
49442,Delaware,23687,705,12493.0,10489.0,USA,23.10.2020
49443,Diamond Princess,49,0,,,USA,23.10.2020
49444,District of Columbia,16609,642,13028.0,2939.0,USA,23.10.2020
49445,Florida,771780,16340,,,USA,23.10.2020
49446,Georgia,347759,7766,,,USA,23.10.2020
49447,Grand Princess,103,3,,,USA,23.10.2020
49448,Guam,4141,69,2503.0,1569.0,GUM,23.10.2020
49449,Hawaii,14464,209,11232.0,3023.0,USA,23.10.2020
49450,Idaho,57673,562,27221.0,29890.0,USA,23.10.2020
49451,Illinois,368740,9688,,,USA,23.10.2020
49452,Indiana,157713,4209,112914.0,40590.0,USA,23.10.2020
49453,Iowa,113376,1629,86630.0,25117.0,USA,23.10.2020
49454,Kansas,78222,977,2518.0,74727.0,USA,23.10.2020
49455,Kentucky,93748,1396,17722.0,74630.0,USA,23.10.2020
49456,Louisiana,178870,5820,165282.0,7768.0,USA,23.10.2020
49457,Maine,6094,146,5307.0,641.0,USA,23.10.2020
49458,Maryland,138691,4078,8030.0,126583.0,USA,23.10.2020
49459,Massachusetts,148285,8594,122856.0,15599.0,USA,23.10.2020
49460,Michigan,172122,7484,109539.0,55099.0,USA,23.10.2020
49461,Minnesota,129863,2367,114679.0,12817.0,USA,23.10.2020
49462,Mississippi,113876,3238,97675.0,12963.0,USA,23.10.2020
49463,Missouri,173034,2718,,,USA,23.10.2020
49464,Montana,26503,282,16611.0,9610.0,USA,23.10.2020
49465,Nebraska,62510,591,40494.0,21425.0,USA,23.10.2020
49466,Nevada,93665,1738,2358.0,89569.0,USA,23.10.2020
49467,New Hampshire,10112,471,8692.0,949.0,USA,23.10.2020
49468,New Jersey,234640,16273,36317.0,182050.0,USA,23.10.2020
49469,New Mexico,40168,960,20562.0,18646.0,USA,23.10.2020
49470,New York,495608,33454,78854.0,383300.0,USA,23.10.2020
49471,North Carolina,255708,4114,218541.0,33053.0,USA,23.10.2020
49472,North Dakota,36958,440,29136.0,6363.0,USA,23.10.2020
49473,Northern Mariana Islands,88,2,29.0,57.0,MNP,23.10.2020
49474,Ohio,192948,5022,156421.0,31505.0,USA,23.10.2020
49475,Oklahoma,113856,1234,97490.0,15132.0,USA,23.10.2020
49476,Oregon,41348,649,5870.0,34829.0,USA,23.10.2020
49477,Pennsylvania,195686,8609,148651.0,38426.0,USA,23.10.2020
49478,Puerto Rico,60984,791,26430.0,33763.0,PRI,23.10.2020
49479,Rhode Island,30118,1190,2602.0,26326.0,USA,23.10.2020
49480,South Carolina,168549,3777,85420.0,79352.0,USA,23.10.2020
49481,South Dakota,37202,356,26984.0,9862.0,USA,23.10.2020
49482,Tennessee,239272,3076,214634.0,21627.0,USA,23.10.2020
49483,Texas,882070,18128,748252.0,114804.0,USA,23.10.2020
49484,Utah,101509,567,74688.0,26254.0,USA,23.10.2020
49485,Vermont,2016,58,1723.0,235.0,USA,23.10.2020
49486,Virgin Islands,1346,21,1305.0,20.0,VIR,23.10.2020
49487,Virginia,171284,3539,19406.0,148339.0,USA,23.10.2020
49488,Washington,104328,2266,,,USA,23.10.2020
49489,West Virginia,21393,424,16368.0,4601.0,USA,23.10.2020
49490,Wisconsin,200466,1745,149534.0,49187.0,USA,23.10.2020
49491,Wyoming,10545,68,7357.0,3120.0,USA,23.10.2020
49492,Alabama,819597,15406,,,USA,23.10.2021
49493,Alaska,133272,698,,,USA,23.10.2021
49494,American Samoa,3,0,,,ASM,23.10.2021
49495,Arizona,1148340,20851,,,USA,23.10.2021
49496,Arkansas,509999,8267,,,USA,23.10.2021
49497,California,4866178,71299,,,USA,23.10.2021
49498,Colorado,736145,8615,,,USA,23.10.2021
49499,Connecticut,400226,8739,,,USA,23.10.2021
49500,Delaware,142058,2064,,,USA,23.10.2021
49501,Diamond Princess,49,0,,,USA,23.10.2021
49502,District of Columbia,63588,1186,,,USA,23.10.2021
49503,Florida,3678661,58803,,,USA,23.10.2021
49504,Georgia,1625399,28519,,,USA,23.10.2021
49505,Grand Princess,103,3,,,USA,23.10.2021
49506,Guam,17508,227,,,GUM,23.10.2021
49507,Hawaii,83188,885,,,USA,23.10.2021
49508,Idaho,285003,3413,,,USA,23.10.2021
49509,Illinois,1680922,28414,,,USA,23.10.2021
49510,Indiana,1012193,16470,,,USA,23.10.2021
49511,Iowa,476426,6848,,,USA,23.10.2021
49512,Kansas,429362,6215,,,USA,23.10.2021
49513,Kentucky,735402,9589,,,USA,23.10.2021
49514,Louisiana,755631,14462,,,USA,23.10.2021
49515,Maine,100967,1122,,,USA,23.10.2021
49516,Maryland,555366,10796,,,USA,23.10.2021
49517,Massachusetts,842652,15421,,,USA,23.10.2021
49518,Michigan,1247023,23309,,,USA,23.10.2021
49519,Minnesota,770246,8661,,,USA,23.10.2021
49520,Mississippi,501097,9990,,,USA,23.10.2021
49521,Missouri,852895,12453,,,USA,23.10.2021
49522,Montana,170567,2247,,,USA,23.10.2021
49523,Nebraska,278976,2938,,,USA,23.10.2021
49524,Nevada,434898,7522,,,USA,23.10.2021
49525,New Hampshire,131790,1543,,,USA,23.10.2021
49526,New Jersey,1188709,27848,,,USA,23.10.2021
49527,New Mexico,268891,4987,,,USA,23.10.2021
49528,New York,2530860,56199,,,USA,23.10.2021
49529,North Carolina,1463410,17765,,,USA,23.10.2021
49530,North Dakota,144534,1753,,,USA,23.10.2021
49531,Northern Mariana Islands,290,3,,,MNP,23.10.2021
49532,Ohio,1519304,25541,,,USA,23.10.2021
49533,Oklahoma,638957,10540,,,USA,23.10.2021
49534,Oregon,357526,4284,,,USA,23.10.2021
49535,Pennsylvania,1550593,30962,,,USA,23.10.2021
49536,Puerto Rico,184541,3220,,,PRI,23.10.2021
49537,Rhode Island,177998,2872,,,USA,23.10.2021
49538,South Carolina,891072,13472,,,USA,23.10.2021
49539,South Dakota,152308,2218,,,USA,23.10.2021
49540,Tennessee,1272676,16117,,,USA,23.10.2021
49541,Texas,4242375,70128,,,USA,23.10.2021
49542,Utah,538895,3128,,,USA,23.10.2021
49543,Vermont,38573,351,,,USA,23.10.2021
49544,Virgin Islands,7134,78,,,VIR,23.10.2021
49545,Virginia,914755,13668,,,USA,23.10.2021
49546,Washington,710511,8451,,,USA,23.10.2021
49547,West Virginia,265879,4263,,,USA,23.10.2021
49548,Wisconsin,867512,9259,,,USA,23.10.2021
49549,Wyoming,100174,1149,,,USA,23.10.2021
49550,Alabama,1531305,20533,,,USA,
49551,Alaska,299790,1393,,,USA,
49552,American Samoa,8251,34,,,ASM,
49553,Arizona,2283073,31514,,,USA,
49554,Arkansas,957914,12425,,,USA,
49555,California,11345592,96593,,,USA,
49556,Colorado,1667979,13387,,,USA,
49557,Connecticut,909145,11424,,,USA,
49558,Delaware,312019,3136,,,USA,
49559,Diamond Princess,49,0,,,USA,
49560,District of Columbia,169149,1392,,,USA,
49561,Florida,7192835,82176,,,USA,
49562,Georgia,2917301,40552,,,USA,
49563,Grand Princess,103,3,,,USA,
49564,Guam,58732,401,,,GUM,
49565,Hawaii,360490,1702,,,USA,
49566,Idaho,498808,5203,,,USA,
49567,Illinois,3796038,39899,,,USA,
49568,Indiana,1933102,24863,,,USA,
49569,Iowa,861010,10152,,,USA,
49570,Kansas,885255,9601,,,USA,
49571,Kentucky,1602636,17225,,,USA,
49572,Louisiana,1459866,18138,,,USA,
49573,Maine,295766,2635,,,USA,
49574,Maryland,1263279,15506,,,USA,
49575,Massachusetts,2078225,21923,,,USA,
49576,Michigan,2874009,39092,,,USA,
49577,Minnesota,1680916,13786,,,USA,
49578,Mississippi,931707,12965,,,USA,
49579,Missouri,1672369,21856,,,USA,
49580,Montana,313809,3569,,,USA,
49581,Nebraska,540345,4559,,,USA,
49582,Nevada,851300,11544,,,USA,
49583,New Hampshire,355434,2731,,,USA,
49584,New Jersey,2782828,34860,,,USA,
49585,New Mexico,624419,8620,,,USA,
49586,New York,6214674,72585,,,USA,
49587,North Carolina,3220858,26885,,,USA,
49588,North Dakota,272160,2387,,,USA,
49589,Northern Mariana Islands,13171,40,,,MNP,
49590,Ohio,3173375,40360,,,USA,
49591,Oklahoma,1205519,17048,,,USA,
49592,Oregon,905882,8645,,,USA,
49593,Pennsylvania,3291589,47582,,,USA,
49594,Puerto Rico,975140,5233,,,PRI,
49595,Rhode Island,430636,3686,,,USA,
49596,South Carolina,1718600,18527,,,USA,
49597,South Dakota,263468,3049,,,USA,
49598,Tennessee,2357313,28074,,,USA,
49599,Texas,8007140,90856,,,USA,
49600,Utah,1043353,5047,,,USA,
49601,Vermont,144346,734,,,USA,
49602,Virgin Islands,23283,123,,,VIR,
49603,Virginia,2110071,22108,,,USA,
49604,Washington,1832457,14516,,,USA,
49605,West Virginia,605830,7487,,,USA,
49606,Wisconsin,1888012,15398,,,USA,
49607,Wyoming,178032,1906,,,USA,
49608,Alabama,183831,2866,74439.0,106526.0,USA,24.10.2020
49609,Alaska,12542,68,6939.0,5535.0,USA,24.10.2020
49610,American Samoa,0,0,,,ASM,24.10.2020
49611,Arizona,236772,5869,39525.0,191378.0,USA,24.10.2020
49612,Arkansas,105318,1797,93977.0,9544.0,USA,24.10.2020
