PAIS_ISO3,PAIS_NOM,INDICADOR,FECHA,ANY_SEMANA,VALOR,FUENTE_ORIGEN
AUT,Austria,Daily hospital occupancy,02-03-2021,2021-09,1124.0,Country_Website
AUT,Austria,Daily hospital occupancy,03-03-2021,2021-09,1097.0,Country_Website
AUT,Austria,Daily hospital occupancy,04-03-2021,2021-09,1142.0,Country_Website
AUT,Austria,Daily hospital occupancy,05-03-2021,2021-09,1114.0,Country_Website
AUT,Austria,Daily hospital occupancy,06-03-2021,2021-09,1138.0,Country_Website
AUT,Austria,Daily hospital occupancy,07-03-2021,2021-09,1155.0,Country_Website
AUT,Austria,Daily hospital occupancy,08-03-2021,2021-10,1226.0,Country_Website
AUT,Austria,Daily hospital occupancy,09-03-2021,2021-10,1287.0,Country_Website
AUT,Austria,Daily hospital occupancy,10-03-2021,2021-10,1273.0,Country_Website
AUT,Austria,Daily hospital occupancy,11-03-2021,2021-10,1242.0,Country_Website
AUT,Austria,Daily hospital occupancy,12-03-2021,2021-10,1269.0,Country_Website
AUT,Austria,Daily hospital occupancy,13-03-2021,2021-10,1285.0,Country_Website
AUT,Austria,Daily hospital occupancy,14-03-2021,2021-10,1322.0,Country_Website
AUT,Austria,Daily hospital occupancy,15-03-2021,2021-11,1406.0,Country_Website
AUT,Austria,Daily hospital occupancy,16-03-2021,2021-11,1438.0,Country_Website
AUT,Austria,Daily hospital occupancy,17-03-2021,2021-11,1449.0,Country_Website
AUT,Austria,Daily hospital occupancy,18-03-2021,2021-11,1451.0,Country_Website
AUT,Austria,Daily hospital occupancy,19-03-2021,2021-11,1462.0,Country_Website
AUT,Austria,Daily hospital occupancy,20-03-2021,2021-11,1438.0,Country_Website
AUT,Austria,Daily hospital occupancy,21-03-2021,2021-11,1495.0,Country_Website
AUT,Austria,Daily hospital occupancy,22-03-2021,2021-12,1573.0,Country_Website
AUT,Austria,Daily hospital occupancy,23-03-2021,2021-12,1614.0,Country_Website
AUT,Austria,Daily hospital occupancy,24-03-2021,2021-12,1635.0,Country_Website
AUT,Austria,Daily hospital occupancy,25-03-2021,2021-12,1641.0,Country_Website
AUT,Austria,Daily hospital occupancy,26-03-2021,2021-12,1693.0,Country_Website
AUT,Austria,Daily hospital occupancy,27-03-2021,2021-12,1651.0,Country_Website
AUT,Austria,Daily hospital occupancy,28-03-2021,2021-12,1636.0,Country_Website
AUT,Austria,Daily hospital occupancy,29-03-2021,2021-13,1710.0,Country_Website
AUT,Austria,Daily hospital occupancy,30-03-2021,2021-13,1770.0,Country_Website
AUT,Austria,Daily hospital occupancy,31-03-2021,2021-13,1787.0,Country_Website
AUT,Austria,Daily hospital occupancy,01-04-2021,2021-13,1765.0,Country_Website
AUT,Austria,Daily hospital occupancy,02-04-2021,2021-13,1753.0,Country_Website
AUT,Austria,Daily hospital occupancy,03-04-2021,2021-13,1655.0,Country_Website
AUT,Austria,Daily hospital occupancy,04-04-2021,2021-13,1671.0,Country_Website
AUT,Austria,Daily hospital occupancy,05-04-2021,2021-14,1771.0,Country_Website
AUT,Austria,Daily hospital occupancy,06-04-2021,2021-14,1854.0,Country_Website
AUT,Austria,Daily hospital occupancy,07-04-2021,2021-14,1877.0,Country_Website
AUT,Austria,Daily hospital occupancy,08-04-2021,2021-14,1807.0,Country_Website
AUT,Austria,Daily hospital occupancy,09-04-2021,2021-14,1802.0,Country_Website
AUT,Austria,Daily hospital occupancy,10-04-2021,2021-14,1734.0,Country_Website
AUT,Austria,Daily hospital occupancy,11-04-2021,2021-14,1705.0,Country_Website
AUT,Austria,Daily hospital occupancy,12-04-2021,2021-15,1799.0,Country_Website
AUT,Austria,Daily hospital occupancy,13-04-2021,2021-15,1752.0,Country_Website
AUT,Austria,Daily hospital occupancy,14-04-2021,2021-15,1687.0,Country_Website
AUT,Austria,Daily hospital occupancy,15-04-2021,2021-15,1586.0,Country_Website
AUT,Austria,Daily hospital occupancy,16-04-2021,2021-15,1550.0,Country_Website
AUT,Austria,Daily hospital occupancy,17-04-2021,2021-15,1507.0,Country_Website
AUT,Austria,Daily hospital occupancy,18-04-2021,2021-15,1475.0,Country_Website
AUT,Austria,Daily hospital occupancy,19-04-2021,2021-16,1554.0,Country_Website
AUT,Austria,Daily hospital occupancy,20-04-2021,2021-16,1531.0,Country_Website
AUT,Austria,Daily hospital occupancy,21-04-2021,2021-16,1417.0,Country_Website
AUT,Austria,Daily hospital occupancy,22-04-2021,2021-16,1403.0,Country_Website
AUT,Austria,Daily hospital occupancy,23-04-2021,2021-16,1356.0,Country_Website
AUT,Austria,Daily hospital occupancy,24-04-2021,2021-16,1309.0,Country_Website
AUT,Austria,Daily hospital occupancy,25-04-2021,2021-16,1279.0,Country_Website
AUT,Austria,Daily hospital occupancy,26-04-2021,2021-17,1333.0,Country_Website
AUT,Austria,Daily hospital occupancy,27-04-2021,2021-17,1392.0,Country_Website
AUT,Austria,Daily hospital occupancy,28-04-2021,2021-17,1270.0,Country_Website
AUT,Austria,Daily hospital occupancy,29-04-2021,2021-17,1233.0,Country_Website
AUT,Austria,Daily hospital occupancy,30-04-2021,2021-17,1154.0,Country_Website
AUT,Austria,Daily hospital occupancy,01-05-2021,2021-17,1081.0,Country_Website
AUT,Austria,Daily hospital occupancy,02-05-2021,2021-17,1087.0,Country_Website
AUT,Austria,Daily hospital occupancy,03-05-2021,2021-18,1139.0,Country_Website
AUT,Austria,Daily hospital occupancy,04-05-2021,2021-18,1155.0,Country_Website
AUT,Austria,Daily hospital occupancy,05-05-2021,2021-18,1107.0,Country_Website
AUT,Austria,Daily hospital occupancy,06-05-2021,2021-18,1017.0,Country_Website
AUT,Austria,Daily hospital occupancy,07-05-2021,2021-18,959.0,Country_Website
AUT,Austria,Daily hospital occupancy,08-05-2021,2021-18,886.0,Country_Website
AUT,Austria,Daily hospital occupancy,09-05-2021,2021-18,865.0,Country_Website
AUT,Austria,Daily hospital occupancy,10-05-2021,2021-19,863.0,Country_Website
AUT,Austria,Daily hospital occupancy,11-05-2021,2021-19,857.0,Country_Website
AUT,Austria,Daily hospital occupancy,12-05-2021,2021-19,797.0,Country_Website
AUT,Austria,Daily hospital occupancy,13-05-2021,2021-19,695.0,Country_Website
AUT,Austria,Daily hospital occupancy,14-05-2021,2021-19,686.0,Country_Website
AUT,Austria,Daily hospital occupancy,15-05-2021,2021-19,628.0,Country_Website
AUT,Austria,Daily hospital occupancy,16-05-2021,2021-19,612.0,Country_Website
AUT,Austria,Daily hospital occupancy,17-05-2021,2021-20,624.0,Country_Website
AUT,Austria,Daily hospital occupancy,18-05-2021,2021-20,600.0,Country_Website
AUT,Austria,Daily hospital occupancy,19-05-2021,2021-20,563.0,Country_Website
AUT,Austria,Daily hospital occupancy,20-05-2021,2021-20,518.0,Country_Website
AUT,Austria,Daily hospital occupancy,21-05-2021,2021-20,463.0,Country_Website
AUT,Austria,Daily hospital occupancy,22-05-2021,2021-20,406.0,Country_Website
AUT,Austria,Daily hospital occupancy,23-05-2021,2021-20,386.0,Country_Website
AUT,Austria,Daily hospital occupancy,24-05-2021,2021-21,368.0,Country_Website
AUT,Austria,Daily hospital occupancy,25-05-2021,2021-21,383.0,Country_Website
AUT,Austria,Daily hospital occupancy,26-05-2021,2021-21,349.0,Country_Website
AUT,Austria,Daily hospital occupancy,27-05-2021,2021-21,318.0,Country_Website
AUT,Austria,Daily hospital occupancy,28-05-2021,2021-21,285.0,Country_Website
AUT,Austria,Daily hospital occupancy,29-05-2021,2021-21,273.0,Country_Website
AUT,Austria,Daily hospital occupancy,30-05-2021,2021-21,264.0,Country_Website
AUT,Austria,Daily hospital occupancy,31-05-2021,2021-22,258.0,Country_Website
AUT,Austria,Daily hospital occupancy,01-06-2021,2021-22,268.0,Country_Website
AUT,Austria,Daily hospital occupancy,02-06-2021,2021-22,266.0,Country_Website
AUT,Austria,Daily hospital occupancy,03-06-2021,2021-22,245.0,Country_Website
AUT,Austria,Daily hospital occupancy,04-06-2021,2021-22,247.0,Country_Website
AUT,Austria,Daily hospital occupancy,05-06-2021,2021-22,288.0,Country_Website
AUT,Austria,Daily hospital occupancy,06-06-2021,2021-22,284.0,Country_Website
AUT,Austria,Daily hospital occupancy,07-06-2021,2021-23,280.0,Country_Website
AUT,Austria,Daily hospital occupancy,08-06-2021,2021-23,275.0,Country_Website
AUT,Austria,Daily hospital occupancy,09-06-2021,2021-23,248.0,Country_Website
AUT,Austria,Daily hospital occupancy,10-06-2021,2021-23,244.0,Country_Website
AUT,Austria,Daily hospital occupancy,11-06-2021,2021-23,229.0,Country_Website
AUT,Austria,Daily hospital occupancy,12-06-2021,2021-23,217.0,Country_Website
AUT,Austria,Daily hospital occupancy,13-06-2021,2021-23,219.0,Country_Website
AUT,Austria,Daily hospital occupancy,14-06-2021,2021-24,208.0,Country_Website
AUT,Austria,Daily hospital occupancy,15-06-2021,2021-24,205.0,Country_Website
AUT,Austria,Daily hospital occupancy,16-06-2021,2021-24,188.0,Country_Website
AUT,Austria,Daily hospital occupancy,17-06-2021,2021-24,185.0,Country_Website
AUT,Austria,Daily hospital occupancy,18-06-2021,2021-24,175.0,Country_Website
AUT,Austria,Daily hospital occupancy,19-06-2021,2021-24,164.0,Country_Website
AUT,Austria,Daily hospital occupancy,20-06-2021,2021-24,164.0,Country_Website
AUT,Austria,Daily hospital occupancy,21-06-2021,2021-25,164.0,Country_Website
AUT,Austria,Daily hospital occupancy,22-06-2021,2021-25,169.0,Country_Website
AUT,Austria,Daily hospital occupancy,23-06-2021,2021-25,157.0,Country_Website
AUT,Austria,Daily hospital occupancy,24-06-2021,2021-25,146.0,Country_Website
AUT,Austria,Daily hospital occupancy,25-06-2021,2021-25,127.0,Country_Website
AUT,Austria,Daily hospital occupancy,26-06-2021,2021-25,128.0,Country_Website
AUT,Austria,Daily hospital occupancy,27-06-2021,2021-25,122.0,Country_Website
AUT,Austria,Daily hospital occupancy,28-06-2021,2021-26,118.0,Country_Website
AUT,Austria,Daily hospital occupancy,29-06-2021,2021-26,129.0,Country_Website
AUT,Austria,Daily hospital occupancy,30-06-2021,2021-26,112.0,Country_Website
AUT,Austria,Daily hospital occupancy,01-07-2021,2021-26,112.0,Country_Website
AUT,Austria,Daily hospital occupancy,02-07-2021,2021-26,101.0,Country_Website
AUT,Austria,Daily hospital occupancy,03-07-2021,2021-26,97.0,Country_Website
AUT,Austria,Daily hospital occupancy,04-07-2021,2021-26,89.0,Country_Website
AUT,Austria,Daily hospital occupancy,05-07-2021,2021-27,83.0,Country_Website
AUT,Austria,Daily hospital occupancy,06-07-2021,2021-27,78.0,Country_Website
AUT,Austria,Daily hospital occupancy,07-07-2021,2021-27,72.0,Country_Website
AUT,Austria,Daily hospital occupancy,08-07-2021,2021-27,69.0,Country_Website
AUT,Austria,Daily hospital occupancy,09-07-2021,2021-27,67.0,Country_Website
AUT,Austria,Daily hospital occupancy,10-07-2021,2021-27,61.0,Country_Website
AUT,Austria,Daily hospital occupancy,11-07-2021,2021-27,62.0,Country_Website
AUT,Austria,Daily hospital occupancy,12-07-2021,2021-28,67.0,Country_Website
AUT,Austria,Daily hospital occupancy,13-07-2021,2021-28,75.0,Country_Website
AUT,Austria,Daily hospital occupancy,14-07-2021,2021-28,78.0,Country_Website
AUT,Austria,Daily hospital occupancy,15-07-2021,2021-28,77.0,Country_Website
AUT,Austria,Daily hospital occupancy,16-07-2021,2021-28,71.0,Country_Website
AUT,Austria,Daily hospital occupancy,17-07-2021,2021-28,80.0,Country_Website
AUT,Austria,Daily hospital occupancy,18-07-2021,2021-28,77.0,Country_Website
AUT,Austria,Daily hospital occupancy,19-07-2021,2021-29,80.0,Country_Website
AUT,Austria,Daily hospital occupancy,20-07-2021,2021-29,82.0,Country_Website
AUT,Austria,Daily hospital occupancy,21-07-2021,2021-29,81.0,Country_Website
AUT,Austria,Daily hospital occupancy,22-07-2021,2021-29,78.0,Country_Website
AUT,Austria,Daily hospital occupancy,23-07-2021,2021-29,74.0,Country_Website
AUT,Austria,Daily hospital occupancy,24-07-2021,2021-29,80.0,Country_Website
AUT,Austria,Daily hospital occupancy,25-07-2021,2021-29,78.0,Country_Website
AUT,Austria,Daily hospital occupancy,26-07-2021,2021-30,85.0,Country_Website
AUT,Austria,Daily hospital occupancy,27-07-2021,2021-30,80.0,Country_Website
AUT,Austria,Daily hospital occupancy,28-07-2021,2021-30,75.0,Country_Website
AUT,Austria,Daily hospital occupancy,29-07-2021,2021-30,83.0,Country_Website
AUT,Austria,Daily hospital occupancy,30-07-2021,2021-30,81.0,Country_Website
AUT,Austria,Daily hospital occupancy,31-07-2021,2021-30,90.0,Country_Website
AUT,Austria,Daily hospital occupancy,01-08-2021,2021-30,96.0,Country_Website
AUT,Austria,Daily hospital occupancy,02-08-2021,2021-31,99.0,Country_Website
AUT,Austria,Daily hospital occupancy,03-08-2021,2021-31,102.0,Country_Website
AUT,Austria,Daily hospital occupancy,04-08-2021,2021-31,96.0,Country_Website
AUT,Austria,Daily hospital occupancy,05-08-2021,2021-31,95.0,Country_Website
AUT,Austria,Daily hospital occupancy,06-08-2021,2021-31,112.0,Country_Website
AUT,Austria,Daily hospital occupancy,07-08-2021,2021-31,110.0,Country_Website
AUT,Austria,Daily hospital occupancy,08-08-2021,2021-31,119.0,Country_Website
AUT,Austria,Daily hospital occupancy,09-08-2021,2021-32,134.0,Country_Website
AUT,Austria,Daily hospital occupancy,10-08-2021,2021-32,146.0,Country_Website
AUT,Austria,Daily hospital occupancy,11-08-2021,2021-32,146.0,Country_Website
AUT,Austria,Daily hospital occupancy,12-08-2021,2021-32,150.0,Country_Website
AUT,Austria,Daily hospital occupancy,13-08-2021,2021-32,158.0,Country_Website
AUT,Austria,Daily hospital occupancy,14-08-2021,2021-32,167.0,Country_Website
AUT,Austria,Daily hospital occupancy,15-08-2021,2021-32,182.0,Country_Website
AUT,Austria,Daily hospital occupancy,16-08-2021,2021-33,193.0,Country_Website
AUT,Austria,Daily hospital occupancy,17-08-2021,2021-33,214.0,Country_Website
AUT,Austria,Daily hospital occupancy,18-08-2021,2021-33,226.0,Country_Website
AUT,Austria,Daily hospital occupancy,19-08-2021,2021-33,219.0,Country_Website
AUT,Austria,Daily hospital occupancy,20-08-2021,2021-33,246.0,Country_Website
AUT,Austria,Daily hospital occupancy,21-08-2021,2021-33,260.0,Country_Website
AUT,Austria,Daily hospital occupancy,22-08-2021,2021-33,278.0,Country_Website
AUT,Austria,Daily hospital occupancy,23-08-2021,2021-34,306.0,Country_Website
AUT,Austria,Daily hospital occupancy,24-08-2021,2021-34,317.0,Country_Website
AUT,Austria,Daily hospital occupancy,25-08-2021,2021-34,332.0,Country_Website
AUT,Austria,Daily hospital occupancy,26-08-2021,2021-34,315.0,Country_Website
AUT,Austria,Daily hospital occupancy,27-08-2021,2021-34,316.0,Country_Website
AUT,Austria,Daily hospital occupancy,28-08-2021,2021-34,315.0,Country_Website
AUT,Austria,Daily hospital occupancy,29-08-2021,2021-34,343.0,Country_Website
AUT,Austria,Daily hospital occupancy,30-08-2021,2021-35,355.0,Country_Website
AUT,Austria,Daily hospital occupancy,31-08-2021,2021-35,393.0,Country_Website
AUT,Austria,Daily hospital occupancy,01-09-2021,2021-35,401.0,Country_Website
AUT,Austria,Daily hospital occupancy,02-09-2021,2021-35,396.0,Country_Website
AUT,Austria,Daily hospital occupancy,03-09-2021,2021-35,396.0,Country_Website
AUT,Austria,Daily hospital occupancy,04-09-2021,2021-35,395.0,Country_Website
AUT,Austria,Daily hospital occupancy,05-09-2021,2021-35,395.0,Country_Website
AUT,Austria,Daily hospital occupancy,06-09-2021,2021-36,413.0,Country_Website
AUT,Austria,Daily hospital occupancy,07-09-2021,2021-36,456.0,Country_Website
AUT,Austria,Daily hospital occupancy,08-09-2021,2021-36,468.0,Country_Website
AUT,Austria,Daily hospital occupancy,09-09-2021,2021-36,471.0,Country_Website
AUT,Austria,Daily hospital occupancy,10-09-2021,2021-36,497.0,Country_Website
AUT,Austria,Daily hospital occupancy,11-09-2021,2021-36,512.0,Country_Website
AUT,Austria,Daily hospital occupancy,12-09-2021,2021-36,528.0,Country_Website
AUT,Austria,Daily hospital occupancy,13-09-2021,2021-37,570.0,Country_Website
AUT,Austria,Daily hospital occupancy,14-09-2021,2021-37,604.0,Country_Website
AUT,Austria,Daily hospital occupancy,15-09-2021,2021-37,618.0,Country_Website
AUT,Austria,Daily hospital occupancy,16-09-2021,2021-37,621.0,Country_Website
AUT,Austria,Daily hospital occupancy,17-09-2021,2021-37,644.0,Country_Website
AUT,Austria,Daily hospital occupancy,18-09-2021,2021-37,652.0,Country_Website
AUT,Austria,Daily hospital occupancy,19-09-2021,2021-37,644.0,Country_Website
AUT,Austria,Daily hospital occupancy,20-09-2021,2021-38,664.0,Country_Website
AUT,Austria,Daily hospital occupancy,21-09-2021,2021-38,664.0,Country_Website
AUT,Austria,Daily hospital occupancy,22-09-2021,2021-38,643.0,Country_Website
AUT,Austria,Daily hospital occupancy,23-09-2021,2021-38,636.0,Country_Website
AUT,Austria,Daily hospital occupancy,24-09-2021,2021-38,642.0,Country_Website
AUT,Austria,Daily hospital occupancy,25-09-2021,2021-38,623.0,Country_Website
AUT,Austria,Daily hospital occupancy,26-09-2021,2021-38,636.0,Country_Website
AUT,Austria,Daily hospital occupancy,27-09-2021,2021-39,648.0,Country_Website
AUT,Austria,Daily hospital occupancy,28-09-2021,2021-39,648.0,Country_Website
AUT,Austria,Daily hospital occupancy,29-09-2021,2021-39,648.0,Country_Website
AUT,Austria,Daily hospital occupancy,30-09-2021,2021-39,630.0,Country_Website
AUT,Austria,Daily hospital occupancy,01-10-2021,2021-39,628.0,Country_Website
AUT,Austria,Daily hospital occupancy,02-10-2021,2021-39,611.0,Country_Website
AUT,Austria,Daily hospital occupancy,03-10-2021,2021-39,599.0,Country_Website
AUT,Austria,Daily hospital occupancy,04-10-2021,2021-40,619.0,Country_Website
AUT,Austria,Daily hospital occupancy,05-10-2021,2021-40,631.0,Country_Website
AUT,Austria,Daily hospital occupancy,06-10-2021,2021-40,634.0,Country_Website
AUT,Austria,Daily hospital occupancy,07-10-2021,2021-40,624.0,Country_Website
AUT,Austria,Daily hospital occupancy,08-10-2021,2021-40,624.0,Country_Website
AUT,Austria,Daily hospital occupancy,09-10-2021,2021-40,603.0,Country_Website
AUT,Austria,Daily hospital occupancy,10-10-2021,2021-40,601.0,Country_Website
AUT,Austria,Daily hospital occupancy,11-10-2021,2021-41,637.0,Country_Website
AUT,Austria,Daily hospital occupancy,12-10-2021,2021-41,662.0,Country_Website
AUT,Austria,Daily hospital occupancy,13-10-2021,2021-41,649.0,Country_Website
AUT,Austria,Daily hospital occupancy,14-10-2021,2021-41,656.0,Country_Website
AUT,Austria,Daily hospital occupancy,15-10-2021,2021-41,659.0,Country_Website
AUT,Austria,Daily hospital occupancy,16-10-2021,2021-41,658.0,Country_Website
AUT,Austria,Daily hospital occupancy,17-10-2021,2021-41,653.0,Country_Website
AUT,Austria,Daily hospital occupancy,18-10-2021,2021-42,697.0,Country_Website
AUT,Austria,Daily hospital occupancy,19-10-2021,2021-42,730.0,Country_Website
AUT,Austria,Daily hospital occupancy,20-10-2021,2021-42,745.0,Country_Website
